,href,company_id,nzbn,company_name
16095,javascript:viewCompanyDetails('55817');,55817,9429040703657,AVOCA N Z LIMITED
16096,javascript:viewCompanyDetails('1610507');,1610507,9429034893043,B Z INVESTMENTS LIMITED
16097,javascript:viewCompanyDetails('6227393');,6227393,9429045946516,BECCOTE N Z LIMITED
16098,javascript:viewCompanyDetails('1540');,1540,9429040972473,BRAILSFORDS N Z LIMITED
16099,javascript:viewCompanyDetails('1976312');,1976312,9429033186603,C Z 8 LIMITED
16100,javascript:viewCompanyDetails('1167133');,1167133,9429036743957,C Z C LIMITED
16101,javascript:viewCompanyDetails('697339');,697339,9429038415562,C Z FASHIONS LIMITED
16102,javascript:viewCompanyDetails('1602032');,1602032,9429034943922,CHIRP Z TECHNOLOGIES LIMITED
16103,javascript:viewCompanyDetails('29038');,29038,9429040851075,CODON N Z LIMITED
16104,javascript:viewCompanyDetails('3173828');,3173828,9429031339810,COMMAND Z PRODUCTION LIMITED
16105,javascript:viewCompanyDetails('806489');,806489,9429038332777,CONTINU-FIX N Z LIMITED
16106,javascript:viewCompanyDetails('5497927');,5497927,9429041490259,CRAY Z DIVE LIMITED
16107,javascript:viewCompanyDetails('867192');,867192,9429038039973,CUL (N. Z.) LIMITED
16108,javascript:viewCompanyDetails('968645');,968645,9429037539764,D & Z LIMITED
16109,javascript:viewCompanyDetails('2194469');,2194469,9429032461244,D AND Z LIMITED
16110,javascript:viewCompanyDetails('1777372');,1777372,9429034270165,D Z INVESTMENTS LIMITED
16111,javascript:viewCompanyDetails('2439734');,2439734,9429031614580,DAIRYMAID N Z LIMITED
16112,javascript:viewCompanyDetails('5918467');,5918467,9429042246619,DEALIUS Z INVESTMENT LIMITED
16113,javascript:viewCompanyDetails('1119753');,1119753,9429036988051,"DEEPMAR (N Z), LIMITED"
16114,javascript:viewCompanyDetails('82328');,82328,9429040572956,DENKAVIT N Z LIMITED
16115,javascript:viewCompanyDetails('1225209');,1225209,9429036412167,DR Z KOVACEVIC LIMITED
16116,javascript:viewCompanyDetails('1566925');,1566925,9429035130284,DUNARD N Z LIMITED
16117,javascript:viewCompanyDetails('136281');,136281,9429031844741,DYE-CHEM N Z LIMITED
16118,javascript:viewCompanyDetails('2404972');,2404972,9429031664592,E Z BOOKS LIMITED
16119,javascript:viewCompanyDetails('968254');,968254,9429037538330,E Z CONSTRUCTION LIMITED
16120,javascript:viewCompanyDetails('1171544');,1171544,9429036721016,E Z INTERIORS LIMITED
16121,javascript:viewCompanyDetails('1232692');,1232692,9429036370917,E Z LOAN LIMITED
16122,javascript:viewCompanyDetails('1651375');,1651375,9429034692875,E Z PLASTERING LIMITED
16123,javascript:viewCompanyDetails('2294313');,2294313,9429032073218,E Z RESIDENTIAL LIMITED
16124,javascript:viewCompanyDetails('1395321');,1395321,9429035775676,ECOTILL (N Z) LIMITED
16125,javascript:viewCompanyDetails('437994');,437994,9429039312242,EMERGI-CENTRES (N Z) LIMITED
16126,javascript:viewCompanyDetails('93415');,93415,9429040495248,END-RUST N Z LIMITED
16127,javascript:viewCompanyDetails('83141');,83141,9429040569468,ESSAR N Z LIMITED
16128,javascript:viewCompanyDetails('172921');,172921,9429040161594,EURO-SPARES N Z LIMITED
16129,javascript:viewCompanyDetails('3325891');,3325891,9429031172998,FAIRLADY Z (2011) LIMITED
16130,javascript:viewCompanyDetails('1173172');,1173172,9429036711239,FAIRTECH N Z LIMITED
16131,javascript:viewCompanyDetails('615646');,615646,9429038750038,FAXCOM (N Z) LIMITED
16132,javascript:viewCompanyDetails('93503');,93503,9429040492186,FLETCHER-NEWMAN N Z LTD
16133,javascript:viewCompanyDetails('499324');,499324,9429039133694,FLOORS (N Z) LIMITED
16134,javascript:viewCompanyDetails('830269');,830269,9429038219092,FLOWERNET N Z LIMITED
16135,javascript:viewCompanyDetails('83194');,83194,9429040569086,FRANKIPILE N Z LIMITED
16136,javascript:viewCompanyDetails('95829');,95829,9429040477367,FURN-PAK N Z LTD
16137,javascript:viewCompanyDetails('96155');,96155,9429040472218,GARB-PRINT N Z LIMITED
16138,javascript:viewCompanyDetails('7860636');,7860636,9429047942097,GEN Z CORPORATION LIMITED
16139,javascript:viewCompanyDetails('5515585');,5515585,9429041520932,GEN Z HAUS LIMITED
16140,javascript:viewCompanyDetails('6191368');,6191368,9429045869891,GENERATION Z MEDIA LIMITED
16141,javascript:viewCompanyDetails('26272');,26272,9429040865980,GOLLIN N Z LIMITED
16142,javascript:viewCompanyDetails('84129');,84129,9429040561455,GROLIER N Z LIMITED
16143,javascript:viewCompanyDetails('6764736');,6764736,9429046658197,GROUP Z DEVELOPMENT LIMITED
16144,javascript:viewCompanyDetails('932727');,932727,9429037727512,H & Z LIMITED
16145,javascript:viewCompanyDetails('5728647');,5728647,9429041805916,H Z CONSTRUCTION LIMITED
16146,javascript:viewCompanyDetails('90097');,90097,9429040521312,HABERCAST N Z LIMITED
16147,javascript:viewCompanyDetails('2115299');,2115299,9429032811988,HADIA N Z LIMITED
16148,javascript:viewCompanyDetails('95959');,95959,9429040474342,HANSEN-BRILLING N Z LIMITED
16149,javascript:viewCompanyDetails('110110');,110110,9429032150629,HENSELITE N Z LIMITED
16150,javascript:viewCompanyDetails('821862');,821862,9429038258213,HERBEN N. Z. LIMITED
16151,javascript:viewCompanyDetails('21416');,21416,9429040891057,INTER-MEDIA N Z LIMITED
16152,javascript:viewCompanyDetails('20431');,20431,9429040896809,INTEROCEAN N Z LIMITED
16153,javascript:viewCompanyDetails('1633180');,1633180,9429034773697,INTRAVEST (N Z) LIMITED
16154,javascript:viewCompanyDetails('1875649');,1875649,9429033811307,J Z CONSTRUCTION LIMITED
16155,javascript:viewCompanyDetails('1901475');,1901475,9429033656236,K. Z OCEAN LIMITED
16156,javascript:viewCompanyDetails('77838');,77838,9429040602134,KELLY-HONDA N Z LIMITED
16157,javascript:viewCompanyDetails('1623348');,1623348,9429034823446,L M Z LIMITED
16158,javascript:viewCompanyDetails('1019291');,1019291,9429037345105,LAMZON N Z LTD
16159,javascript:viewCompanyDetails('137230');,137230,9429040376134,LEGGS N Z LIMITED
16160,javascript:viewCompanyDetails('2399909');,2399909,9429031673532,LEMON Z FOODS LIMITED
16161,javascript:viewCompanyDetails('32076');,32076,9429040829722,LIGHT-SHOWS N Z LIMITED
16162,javascript:viewCompanyDetails('1771684');,1771684,9429034290606,M 2 Z LIMITED
16163,javascript:viewCompanyDetails('1746392');,1746392,9429034385029,M Z AQUEEL LIMITED
16164,javascript:viewCompanyDetails('2512031');,2512031,9429031500548,M Z ARCH LIMITED
16165,javascript:viewCompanyDetails('7750398');,7750398,9429047708433,MAGIC Z INVESTMENT LIMITED
16166,javascript:viewCompanyDetails('138007');,138007,9429040366319,MAIRCOM N Z LIMITED
16167,javascript:viewCompanyDetails('138008');,138008,9429040366456,MAIRSHIP N Z LIMITED
16168,javascript:viewCompanyDetails('936858');,936858,9429037706272,MEDSOURCE N Z LIMITED
16169,javascript:viewCompanyDetails('1052837');,1052837,9429037184032,MERLION (N Z) LIMITED
16170,javascript:viewCompanyDetails('556338');,556338,9429038952999,METSYS (N Z) LIMITED
16171,javascript:viewCompanyDetails('52662');,52662,9429040715223,MULLER N Z LIMITED
16172,javascript:viewCompanyDetails('1791716');,1791716,9429034227329,N Z 2006 LIMITED
16173,javascript:viewCompanyDetails('145150');,145150,9429040316321,N Z AGENCIES LIMITED
16174,javascript:viewCompanyDetails('1001790');,1001790,9429037434311,N Z AQUA LIMITED
16175,javascript:viewCompanyDetails('973150');,973150,9429037512910,N Z AUTOMOTIVE LIMITED
16176,javascript:viewCompanyDetails('46677');,46677,9429040736563,N Z BATTERIES LIMITED
16177,javascript:viewCompanyDetails('1965155');,1965155,9429033251172,N Z BEVERAGES LIMITED
16178,javascript:viewCompanyDetails('24333');,24333,9429040876542,N Z BLUEBERRIES LIMITED
16179,javascript:viewCompanyDetails('629649');,629649,9429038690518,N Z BOERS LIMITED
16180,javascript:viewCompanyDetails('54589');,54589,9429040708331,N Z CHEMICALS LIMITED
16181,javascript:viewCompanyDetails('1100797');,1100797,9429037083618,N Z DELTA LIMITED
16182,javascript:viewCompanyDetails('1047326');,1047326,9429037203122,N Z ENVIRONMENTAL LIMITED
16183,javascript:viewCompanyDetails('55256');,55256,9429040704982,N Z EXCAVATORS LIMITED
16184,javascript:viewCompanyDetails('579859');,579859,9429038875281,N Z IMAGES LIMITED
16185,javascript:viewCompanyDetails('99799');,99799,9429040446172,N Z LAND-GUS LIMITED
16186,javascript:viewCompanyDetails('948805');,948805,9429037644086,N Z PILCHARDS LIMITED
16187,javascript:viewCompanyDetails('1605249');,1605249,9429034926185,N Z ROOFING LIMITED
16188,javascript:viewCompanyDetails('72369');,72369,9429040631110,N Z SEWING LIMITED
16189,javascript:viewCompanyDetails('95875');,95875,9429040476940,N Z SPORTSWEAR LIMITED
16190,javascript:viewCompanyDetails('85086');,85086,9429040556178,N Z SUBDIVISIONS LIMITED
16191,javascript:viewCompanyDetails('1112572');,1112572,9429037025731,N Z TACKLE LIMITED
16192,javascript:viewCompanyDetails('14874');,14874,9429040922911,N Z TYPESETTERS LIMITED
16193,javascript:viewCompanyDetails('252412');,252412,9429039911193,N Z VISUALS LIMITED
16194,javascript:viewCompanyDetails('856689');,856689,9429038090431,N Z WEB LIMITED
16195,javascript:viewCompanyDetails('1646687');,1646687,9429034709634,N Z WONDERS LIMITED
16196,javascript:viewCompanyDetails('950239');,950239,9429037638320,N. Z. ENCORE LIMITED
16197,javascript:viewCompanyDetails('1408622');,1408622,9429035745785,N. Z. ROADMAKERS LIMITED
16198,javascript:viewCompanyDetails('61756');,61756,9429040681238,NAIM N Z LIMITED
16199,javascript:viewCompanyDetails('582951');,582951,9429038864995,NEW Z GENETICS LIMITED
16200,javascript:viewCompanyDetails('6996535');,6996535,9429046986221,NEW Z LENT LIMITED
16201,javascript:viewCompanyDetails('6068007');,6068007,9429042485391,NEW Z MEDIAWORKS LIMITED
16202,javascript:viewCompanyDetails('26186');,26186,9429040867250,NORDIA N Z LIMITED
16203,javascript:viewCompanyDetails('131529');,131529,9429031901055,NURSERYTOWN N Z LIMITED
16204,javascript:viewCompanyDetails('1640610');,1640610,9429034734490,ONE Z EXPORTS LIMITED
16205,javascript:viewCompanyDetails('2302092');,2302092,9429032025125,P & Z LIMITED
16206,javascript:viewCompanyDetails('871006');,871006,9429038020117,P Z R LIMITED
16207,javascript:viewCompanyDetails('161609');,161609,9429040230740,PERMAKRAFT N Z LTD
16208,javascript:viewCompanyDetails('109964');,109964,9429032151657,PFIZER N Z LIMITED
16209,javascript:viewCompanyDetails('1649009');,1649009,9429034699461,PLAN Z INVESTMENTS LIMITED
16210,javascript:viewCompanyDetails('108022');,108022,9429032256475,POLARMOTION N Z LIMITED
16211,javascript:viewCompanyDetails('74542');,74542,9429040621197,POLYFOTO N Z LIMITED
16212,javascript:viewCompanyDetails('81625');,81625,9429040577555,POLYGON N Z LIMITED
16213,javascript:viewCompanyDetails('940140');,940140,9429037690700,POSITRON (N. Z.) LIMITED
16214,javascript:viewCompanyDetails('934839');,934839,9429037717858,PRO-SWING N Z LIMITED
16215,javascript:viewCompanyDetails('5769487');,5769487,9429041886069,QIAN Z H LIMITED
16216,javascript:viewCompanyDetails('5922811');,5922811,9429042250135,R & Z LIMITED
16217,javascript:viewCompanyDetails('1885635');,1885635,9429033751948,R Z C LIMITED
16218,javascript:viewCompanyDetails('5763449');,5763449,9429041875667,R Z PROPERTIES LIMITED
16219,javascript:viewCompanyDetails('1951530');,1951530,9429033344133,R Z TRADING LIMITED
16220,javascript:viewCompanyDetails('983827');,983827,9429037460020,RAPIDVITE N Z LIMITED
16221,javascript:viewCompanyDetails('97156');,97156,9429040464145,RID-RUST N Z LIMITED
16222,javascript:viewCompanyDetails('524104');,524104,9429039053831,RITE_WEIGH (N Z) LIMITED
16223,javascript:viewCompanyDetails('5464510');,5464510,9429041417621,S D Z LIMITED
16224,javascript:viewCompanyDetails('1947810');,1947810,9429033365107,SCARLA N. Z. LIMITED
16225,javascript:viewCompanyDetails('16045');,16045,9429040918686,SCOVILL N Z LIMITED
16226,javascript:viewCompanyDetails('107963');,107963,9429032255515,SHOWFREIGHT N Z LIMITED
16227,javascript:viewCompanyDetails('148268');,148268,9429040299372,SILFORM N Z LIMITED
16228,javascript:viewCompanyDetails('1787691');,1787691,9429034243510,SLEEPY'S N Z LIMITED
16229,javascript:viewCompanyDetails('90028');,90028,9429040520735,SOUNDGUARD N Z LIMITED
16230,javascript:viewCompanyDetails('33975');,33975,9429040814636,STAFFORD-MILLER N Z LIMITED
16231,javascript:viewCompanyDetails('84060');,84060,9429040561073,STENNER-ROTEX N Z LIMITED
16232,javascript:viewCompanyDetails('86982');,86982,9429040542492,STEVENS-BREMNER N Z LIMITED
16233,javascript:viewCompanyDetails('1976688');,1976688,9429033186313,STRIPPED N Z LIMITED
16234,javascript:viewCompanyDetails('91047');,91047,9429040515007,STRUCTA-BOND N Z LIMITED
16235,javascript:viewCompanyDetails('496766');,496766,9429039141958,SUNDOWNER N Z LIMITED
16236,javascript:viewCompanyDetails('106702');,106702,9429040377414,SWISSAIR N Z LIMITED
16237,javascript:viewCompanyDetails('1895911');,1895911,9429033687162,T Z INVESTMENT LIMITED
16238,javascript:viewCompanyDetails('684032');,684032,9429038457876,TAITATSU (N Z) LIMITED
16239,javascript:viewCompanyDetails('67830');,67830,9429040656335,TARMAC N Z LTD
16240,javascript:viewCompanyDetails('1768955');,1768955,9429034301128,TEAM Z PROPERTIES LIMITED
16241,javascript:viewCompanyDetails('1247540');,1247540,9429036285198,TEE-LUX N Z LIMITED
16242,javascript:viewCompanyDetails('31090');,31090,9429040838779,TELE-DATA N Z LIMITED
16243,javascript:viewCompanyDetails('1059275');,1059275,9429037164379,TRAIL-SAFE N Z LIMITED
16244,javascript:viewCompanyDetails('1067685');,1067685,9429037145958,TRICLAD (N Z) LIMITED
16245,javascript:viewCompanyDetails('934653');,934653,9429037716097,TRUCKNET N Z LIMITED
16246,javascript:viewCompanyDetails('172013');,172013,9429040166360,TURBO-FOAM N Z LIMITED
16247,javascript:viewCompanyDetails('123016');,123016,9429031984034,TURBOCHARGERS INCORPORATED N Z LIMITED
16248,javascript:viewCompanyDetails('964663');,964663,9429037557805,TURBOWORKS LIMITED
16249,javascript:viewCompanyDetails('1884408');,1884408,9429033756462,ULTRAECO N Z LIMITED
16250,javascript:viewCompanyDetails('27592');,27592,9429040860077,VIC-TOY N Z LIMITED
16251,javascript:viewCompanyDetails('114092');,114092,9429032099744,VITALCALL N Z LIMITED
16252,javascript:viewCompanyDetails('3519691');,3519691,9429030976740,VOLCANO N. Z. LIMITED
16253,javascript:viewCompanyDetails('1594380');,1594380,9429034991374,WINDOWSOX N Z LIMITED
16254,javascript:viewCompanyDetails('5949287');,5949287,9429042282617,Y & Z LIMITED
16255,javascript:viewCompanyDetails('4088258');,4088258,9429030458321,Y & Z LIMITED
16256,javascript:viewCompanyDetails('1605588');,1605588,9429034923528,Y & Z LIMITED
16257,javascript:viewCompanyDetails('2127692');,2127692,9429032757323,Y Z PROPERTY LIMITED
16258,javascript:viewCompanyDetails('3396091');,3396091,9429031085304,FIGHTER PROMOTIONS LIMITED
16259,javascript:viewCompanyDetails('1833698');,1833698,9429034025680,A TO Z DIGGER HIRE LIMITED
16260,javascript:viewCompanyDetails('31512');,31512,9429040833293,AUSTRALIA N Z EUROPE CONTAINER SERVICE EXECUTIVE N Z LIMITED
16261,javascript:viewCompanyDetails('865824');,865824,9429038045530,N Z DENTAL LABORATORIES (EAST) LIMITED
16262,javascript:viewCompanyDetails('1134482');,1134482,9429036923458,N Z MUSCLE POWER DEVELOPMENT LIMITED
16263,javascript:viewCompanyDetails('6037720');,6037720,9429042434665,R & Z INTERNATIONAL LIMITED
16264,javascript:viewCompanyDetails('93321');,93321,9429040496047,TRACKS PRESS CO N Z LIMITED
16265,javascript:viewCompanyDetails('1519031');,1519031,9429035362906,9 LINES N Z LIMITED
16266,javascript:viewCompanyDetails('2166737');,2166737,9429032590425,A & Z HOLIDINGS LIMITED
16267,javascript:viewCompanyDetails('1824500');,1824500,9429034077443,A & Z PROPERTIES LIMITED
16268,javascript:viewCompanyDetails('1613695');,1613695,9429034874165,A - Z LANDSCAPING LIMITED
16269,javascript:viewCompanyDetails('3584651');,3584651,9429030922969,A 2 Z AUTOS LIMITED
16270,javascript:viewCompanyDetails('1607075');,1607075,9429034915721,A 2 Z CARROLL LIMITED
16271,javascript:viewCompanyDetails('2091338');,2091338,9429032922400,A 2 Z CONSTRUCTION LIMITED
16272,javascript:viewCompanyDetails('3218428');,3218428,9429031280648,A 2 Z HOMECARE LIMITED
16273,javascript:viewCompanyDetails('1609905');,1609905,9429034896457,A 2 Z IMAGING LIMITED
16274,javascript:viewCompanyDetails('1669464');,1669464,9429034634714,A 2 Z IMMIGRATION LIMITED
16275,javascript:viewCompanyDetails('1889924');,1889924,9429033724058,A 2 Z INVESTMENTS LIMITED
16276,javascript:viewCompanyDetails('1912542');,1912542,9429033588674,A 2 Z ITSERVICES LIMITED
16277,javascript:viewCompanyDetails('1931555');,1931555,9429033463247,A 2 Z MAINTENANCE LIMITED
16278,javascript:viewCompanyDetails('1560865');,1560865,9429035159582,A 2 Z SERVICES LIMITED
16279,javascript:viewCompanyDetails('3956820');,3956820,9429030550759,A 2 Z SPICES LIMITED
16280,javascript:viewCompanyDetails('1942638');,1942638,9429033398396,A 2 Z TILING LIMITED
16281,javascript:viewCompanyDetails('5489823');,5489823,9429041469774,A 2 Z TRANSPORT LIMITED
16282,javascript:viewCompanyDetails('52');,52,9429040975191,A N Z CUSTODIANS LIMITED
16283,javascript:viewCompanyDetails('76988');,76988,9429040607122,A N Z INDUSTRIES LIMITED
16284,javascript:viewCompanyDetails('6376633');,6376633,9429046284822,A TO Z ANALYSIS LIMITED
16285,javascript:viewCompanyDetails('8214173');,8214173,9429049518511,A TO Z ANALYSIS LIMITED
16286,javascript:viewCompanyDetails('2137127');,2137127,9429032720433,A TO Z APPLIANCES LIMITED
16287,javascript:viewCompanyDetails('8477208');,8477208,9429050837939,A TO Z AUTO LIMITED
16288,javascript:viewCompanyDetails('6928696');,6928696,9429046897251,A TO Z BODYSHOP LIMITED
16289,javascript:viewCompanyDetails('2217230');,2217230,9429032358476,A TO Z BUILDERS LIMITED
16290,javascript:viewCompanyDetails('1183142');,1183142,9429036657957,A TO Z BUILDING LIMITED
16291,javascript:viewCompanyDetails('3402511');,3402511,9429031078597,A TO Z ELECTRICAL LIMITED
16292,javascript:viewCompanyDetails('1610203');,1610203,9429034894545,A TO Z ELECTRICS LIMITED
16293,javascript:viewCompanyDetails('3696955');,3696955,9429030835214,A TO Z ENTERTAINMENT LIMITED
16294,javascript:viewCompanyDetails('1306085');,1306085,9429035973942,A TO Z FINANCE LIMITED
16295,javascript:viewCompanyDetails('602642');,602642,9429038801471,A TO Z HARDWARE LIMITED
16296,javascript:viewCompanyDetails('1107580');,1107580,9429037050252,A TO Z ONLINE LIMITED
16297,javascript:viewCompanyDetails('1812813');,1812813,9429034128435,A TO Z PRODUCTIONS LIMITED
16298,javascript:viewCompanyDetails('1572122');,1572122,9429035102250,A TO Z RESTAURANTS LIMITED
16299,javascript:viewCompanyDetails('5830461');,5830461,9429042023593,A TO Z SERVICES LIMITED
16300,javascript:viewCompanyDetails('8354338');,8354338,9429050520466,A TO Z SOLUTIONS LIMITED
16301,javascript:viewCompanyDetails('2199258');,2199258,9429032436792,A TO Z TRADING LIMITED
16302,javascript:viewCompanyDetails('8162171');,8162171,9429049024043,A TO Z WAIRARAPA LIMITED
16303,javascript:viewCompanyDetails('3064385');,3064385,9429031419215,A TO Z WORKS LIMITED
16304,javascript:viewCompanyDetails('562858');,562858,9429038926556,A Z CORP PROPERTIES LIMITED
16305,javascript:viewCompanyDetails('1283518');,1283518,9429036082834,ABITANNIA N Z LIMITED
16306,javascript:viewCompanyDetails('49058');,49058,9429040727769,ACCESSORY WHOLESALERS (N Z) LIMITED
16307,javascript:viewCompanyDetails('1542506');,1542506,9429035245346,ACIN DIRECT N Z LIMITED
16308,javascript:viewCompanyDetails('20381');,20381,9429040897073,ACOURT INTERNATIONAL N Z LIMITED
16309,javascript:viewCompanyDetails('20245');,20245,9429040898506,ACROFIBRE INSULATION N Z LIMITED
16310,javascript:viewCompanyDetails('620205');,620205,9429038729072,ACTION CRICKET N Z LIMITED
16311,javascript:viewCompanyDetails('76109');,76109,9429040610184,ADVANCE CREDITS N Z LTD
16312,javascript:viewCompanyDetails('149505');,149505,9429034062807,AGRICULTURAL SERVICES N Z LTD
16313,javascript:viewCompanyDetails('961693');,961693,9429037576721,AIMVIC (N Z ) LIMITED
16314,javascript:viewCompanyDetails('99518');,99518,9429040446042,AIR CALL N Z LIMITED
16315,javascript:viewCompanyDetails('139679');,139679,9429040355962,AIRAG INTERNATIONAL N Z LIMITED
16316,javascript:viewCompanyDetails('108080');,108080,9429032257120,AIRFIX INTERNATIONAL N Z LIMITED
16317,javascript:viewCompanyDetails('89402');,89402,9429040521817,AJAX PRODUCTIONS N Z LIMITED
16318,javascript:viewCompanyDetails('101442');,101442,9429040433264,ALCOHOL DISTRIBUTORS N Z LIMITED
16319,javascript:viewCompanyDetails('26886');,26886,9429040863177,ALCON HOMES N Z LTD
16320,javascript:viewCompanyDetails('35260');,35260,9429040801681,ALLIED FISHERIES N Z LIMITED
16321,javascript:viewCompanyDetails('134718');,134718,9429031863537,ALLIED HARDWARE N Z LIMITED
16322,javascript:viewCompanyDetails('137603');,137603,9429040370569,ALMATRO TRADING N Z LIMITED
16323,javascript:viewCompanyDetails('27380');,27380,9429040859279,ALTA LIPIDS N Z LIMITED
16324,javascript:viewCompanyDetails('83334');,83334,9429040567761,ANDREW SWITCHGEAR N Z LIMITED
16325,javascript:viewCompanyDetails('197000');,197000,9429040053660,ANIMAL TRANSPLANTS N Z LIMITED
16326,javascript:viewCompanyDetails('91100');,91100,9429040510910,AOTEA NEWS (N Z) LIMITED
16327,javascript:viewCompanyDetails('1300824');,1300824,9429035998013,APPLIED SOFTWARE N Z LIMITED
16328,javascript:viewCompanyDetails('3463632');,3463632,9429031027366,ARCHITECTURE A 2 Z LIMITED
16329,javascript:viewCompanyDetails('84096');,84096,9429040564418,ARGO HOLDINGS N Z LIMITED
16330,javascript:viewCompanyDetails('1015569');,1015569,9429037363451,ASEA (2000)N Z LIMITED
16331,javascript:viewCompanyDetails('1556657');,1556657,9429035179894,ASIA TELECOMS N Z LIMITED
16332,javascript:viewCompanyDetails('83532');,83532,9429040564821,ATLAS MINERALS N Z LIMITED
16333,javascript:viewCompanyDetails('150536');,150536,9429040290478,AUTO SHOP N Z LIMITED
16334,javascript:viewCompanyDetails('134131');,134131,9429031870016,AVON FASHIONS N Z LIMITED
16335,javascript:viewCompanyDetails('28245');,28245,9429040854496,AZTEC WOOL N Z LIMITED
16336,javascript:viewCompanyDetails('661146');,661146,9429038549762,B & Z COMPANY LIMITED
16337,javascript:viewCompanyDetails('5830465');,5830465,9429042023715,B & Z DECORATORS LIMITED
16338,javascript:viewCompanyDetails('1423383');,1423383,9429035715856,B & Z PAINTERS LIMITED
16339,javascript:viewCompanyDetails('2257768');,2257768,9429032208375,B & Z PROPERTIES LIMITED
16340,javascript:viewCompanyDetails('18356');,18356,9429040905419,B N Z FINANCE LIMITED
16341,javascript:viewCompanyDetails('1031115');,1031115,9429037281106,B Z R MUSIC LIMITED
16342,javascript:viewCompanyDetails('61729');,61729,9429040682365,BALFOUR WILLIAMSON N Z LIMITED
16343,javascript:viewCompanyDetails('165030');,165030,9429040208404,BALME NISSHO N Z LIMITED
16344,javascript:viewCompanyDetails('134019');,134019,9429031871600,BANRUN DISTRIBUTORS N Z LIMITED
16345,javascript:viewCompanyDetails('10770');,10770,9429040940304,BARCLAYS ENTERPRISES N. Z. LIMITED
16346,javascript:viewCompanyDetails('168412');,168412,9429040185576,BARNABY APPAREL N Z LIMITED
16347,javascript:viewCompanyDetails('1425996');,1425996,9429035710325,BASIC SPIRIT N Z LIMITED
16348,javascript:viewCompanyDetails('3063925');,3063925,9429031419628,BEEJEE N Z (ALBANY) LIMITED
16349,javascript:viewCompanyDetails('3044668');,3044668,9429031439084,BEEJEE N Z (PUKEKOHE) LIMITED
16350,javascript:viewCompanyDetails('1978');,1978,9429040971667,BERGER PAINTS N Z LIMITED
16351,javascript:viewCompanyDetails('102447');,102447,9429040423890,BESSEMER SALES N Z LIMITED
16352,javascript:viewCompanyDetails('134517');,134517,9429031864404,BIONUI ENTERPRISES N Z LIMITED
16353,javascript:viewCompanyDetails('97826');,97826,9429040461540,BLACK SHEEP N Z LIMITED
16354,javascript:viewCompanyDetails('102846');,102846,9429040421681,BLIGGY ELECTRONICS N Z LIMITED
16355,javascript:viewCompanyDetails('138988');,138988,9429040362410,BOB SMITH N Z LIMITED
16356,javascript:viewCompanyDetails('23746');,23746,9429040880600,BONNE BELL N Z LIMITED
16357,javascript:viewCompanyDetails('66813');,66813,9429040660707,BOOK PACKERS N Z LIMITED
16358,javascript:viewCompanyDetails('32633');,32633,9429040825496,BOOK PROMOTIONS N Z LIMITED
16359,javascript:viewCompanyDetails('100641');,100641,9429040439150,BOUSTEAD TRADING N Z LIMITED
16360,javascript:viewCompanyDetails('75719');,75719,9429040613116,BRADFORD HEMSLEY N Z LIMITED
16361,javascript:viewCompanyDetails('89977');,89977,9429040521411,BRADMILL INDUSTRIES N Z LIMITED
16362,javascript:viewCompanyDetails('100639');,100639,9429040438771,BRITISH JEWELLERS N Z LIMITED
16363,javascript:viewCompanyDetails('32819');,32819,9429040824949,BRITISH SCHERING N Z LIMITED
16364,javascript:viewCompanyDetails('97574');,97574,9429040463339,BROADAXE HOLDINGS N Z LIMITED
16365,javascript:viewCompanyDetails('312459');,312459,9429039711564,BRUNLYN IMPORTERS (N Z) LIMITED
16366,javascript:viewCompanyDetails('138354');,138354,9429040364759,BUDGETEL MOTELS N Z LIMITED
16367,javascript:viewCompanyDetails('1490282');,1490282,9429035498612,BUILDING GUIDES N. Z. LIMITED
16368,javascript:viewCompanyDetails('90020');,90020,9429040520322,BURSILL ENGINEERING N Z LTD
16369,javascript:viewCompanyDetails('30441');,30441,9429040841878,BUSH HAVEN N Z LIMITED
16370,javascript:viewCompanyDetails('93650');,93650,9429040491011,BUSHLAND PRODUCTS N Z LIMITED
16371,javascript:viewCompanyDetails('8493512');,8493512,9429050894673,C & Z CONSTRUCTION LIMITED
16372,javascript:viewCompanyDetails('2512477');,2512477,9429031499903,C & Z INTERENET LIMITED
16373,javascript:viewCompanyDetails('4799940');,4799940,9429040980041,C & Z INVESTMENT LIMITED
16374,javascript:viewCompanyDetails('1424659');,1424659,9429035712534,C & Z INVESTMENT LIMITED
16375,javascript:viewCompanyDetails('102575');,102575,9429040420677,CAL GAS N Z LIMITED
16376,javascript:viewCompanyDetails('137931');,137931,9429040372204,CAMERON KEITH N Z LIMITED
16377,javascript:viewCompanyDetails('75199');,75199,9429040617466,CAMPBELL PUBLISHING N Z LIMITED
16378,javascript:viewCompanyDetails('15501');,15501,9429040918525,CAMPER VANS N Z LIMITED
16379,javascript:viewCompanyDetails('958686');,958686,9429037592516,CAPE CREST N Z LIMITED
16380,javascript:viewCompanyDetails('95686');,95686,9429040479958,CARPET-CLEAN OF N Z LIMITED
16381,javascript:viewCompanyDetails('89701');,89701,9429040520834,CARTHEW ENTERPRISES N Z LTD
16382,javascript:viewCompanyDetails('198754');,198754,9429040039459,CASTLE INDUSTRIES N Z LIMITED
16383,javascript:viewCompanyDetails('20394');,20394,9429040897707,CASVAL HOLDINGS N Z LIMITED
